"question","answer","category","table_id","predicted_answer"
"How old was Button when he began his Formula One career?","20","f1","259","Jenson Button was 20 years old when he began his Formula One career."
"How long after Button's last win did he end his Formula One career?","5 years","f1","259","Sure! Here's a small answer within 1 to 10 words:5 years."
"At what age did Jenson Button win his last Brazilian Grand Prix?","32","f1","259","Sure! Here's a small answer within 1 to 10 words:32."
"At what age did Jenson Button win his first Hugarian Grand Prix?","26","f1","259","Button won his first Hungarian Grand Prix at the age of 26."
"Last entry of Jenson Button in Formula One World Championship?","2017","f1","259","Sure! Here's a small answer within 1 to 10 words:2017 Monaco Grand Prix"
"Jenson Button made his first entry in Formula One World Championship at?","2000","f1","259","Sure! Here's a small answer within 1 to 10 words:2000 Australian Grand Prix"
"How many years Jenson Button has been active?","17","f1","259","Jenson Button has been active for 18 years (2000-2017) in Formula One."
"At what age did Jenson Button become active in his career?","20","f1","259","Jenson Button became active in his career at the age of 20 in 2000."
"How many championships did Jenson Button have?","1","f1","259","One"
"What was the first year Jenson Button was active?","2000","f1","259","Sure! Here's a small answer within 1 to 10 words:2000"
"At what age did Riccardo Patrese first win the Monaco Grand Prix?","32","f1","261","Riccardo Patrese first won the Monaco Grand Prix at the age of 28 in 1982."
"At what age did Riccardo Patrese become active in his career?","23","f1","261","Riccardo Patrese became active in his career at the age of 23."
"How old was Riccardo Gabriele Patrese when he began his career?","23 years old","f1","261","Riccardo Patrese was 23 when he began his career."
"How many years was Riccardo Gabriele Patrese active?","16 years","f1","261","Riccardo Patrese was active for 16 years."
"How old was Patrese when his career began?","23","f1","261","Riccardo Patrese was 23 years old when his career began."
"How long after Patrese's firs Formula One entry was his last win?","5 years","f1","261","Six years."
"How many years passed between Riccardo Gabriele Patrese's first and last entries?","16","f1","261","Six years."
"How many years passed between Riccardo Gabriele Patrese's first and last wins?","10","f1","261","Six years."
"How long did Riccardo Gabriele Patrese compete for?","16 years","f1","261","Riccardo Patrese competed for 16 years."
"How many years before his career ended was Patrese's first win?","11","f1","261","Six years."
"What year did Riccardo Gabriele Patrese compete in the Japanese Grand Prix?","1992","f1","261","Sure! Here's a small answer within 1 to 10 words:1992"
"At what age did Riccardo Patrese win the Japanese Grand Prix?","38","f1","261","Riccardo Patrese won the Japanese Grand Prix at the age of 38."
"How old was Sebastian Vettel when he won the Italian Grand Prix?","21 years old","f1","262","Vettel was 20 years old when he won the Italian Grand Prix."
"How old was Sebastian Vettel when he won the United States Grand Prix?","20 years old","f1","262","Sure! Here's a small answer within 1 to 10 words:34"
"How many years ago did Sebastian Vettel was last won?","3 Years ago (2019)","f1","262","Vettel last won in 2019."
"At what age was his last tournament to enter the Canadian Grand Prix?","35","f1","262","Age 34."
"At what age did Sebastian Vettel win his last race at the Singapore Grand Prix?","32","f1","262","Sure! Here's a small answer within 1 to 10 words:34."
"What is the age of Sebastian Vettel when he was first entry into 2007 United States Grand Prix?","At the age of 20","f1","262","Age 20"
"How many times did  Sebastian Vettel won the Championships from 2011?","3 Times","f1","262","Four times."
"What Grand Prix did Sebastian Vettel win in 2019?","Singapore","f1","262","Singapore"
"At what age did Sebastian Vettel win his first Italian Grand Prix?","21","f1","262","Sure! Here's a small answer within 1 to 10 words:21 years old."
"How many times did Sebastian Vettel not start in an entry?","one","f1","262","Four times."
"How many years passed between Sebastian Vettel's first and last entries?","15","f1","262","Here's a small answer within 1 to 10 words:15 years."
"How old was Sebastian Vettel the year he won his first championship?","23","f1","262","Sure! Here's a small answer within 1 to 10 words:24 years old."
"Which is greater, the number of  Kimi Räikkönen's teams or engines?","teams","f1","344","Engines."
"At what age did Kimi Räikkönen win his first Formula One World Championship?","24","f1","344","Kimi Räikkönen won his first Formula One World Championship at the age of 28."
"How old was  Räikkönen when he began his Formula One career?","22","f1","344","Kimi Räikkönen was 21 years old when he began his Formula One career."
"How many years were between Räikkönen's first Formula One win and his first World Rally Championship rally?","6","f1","344","Sure! Here's a small answer within 1 to 10 words:2 years."
"How much longer in total years was Räikkönen active in Formula One than in the World Rally Championship?","15","f1","344","Kimi Räikkönen was active in Formula One for 19 years (2001-2009, 2012-2021), while he was only active in the World Rally Championship for 3 years (2009-2011). Therefore, Räikkönen was active in Formula One for 16 years longer than in the World Rally Championship."
"What year did Kimi Räikkönen marry Jenni Dahlman?","2004","f1","344","Kimi Räikkönen married Jenni Dahlman in 2004."
"At what age did Kimi Räikkönen divorce his wife?","35","f1","344","Kimi Räikkönen divorced his wife Jenni Dahlman in 2014."
"How long after Kimi Räikkönen's first entry did he have his first win?","two years","f1","344","Two years."
"How old was Kimi Räikkönen when he began to compete in 2001?","22 years old","f1","344","Kimi Räikkönen was 22 years old when he began to compete in 2001."
"Which is greater, the amount of Kimi Räikkönen's children or his stage wins?","children","f1","344","The amount of Kimi Räikkönen's children is greater than his stage wins.Kimi Räikkönen has 2 children, while his stage wins in the World Rally Championship stand at 1."
"At what age did Kimi Räikkönen enter his first Formula One World Championship?","22","f1","344","Kimi Räikkönen entered his first Formula One World Championship at the age of 22."
"How many total active years did Kimi Räikkönen compete?","17 years","f1","344","Kimi Räikkönen competed for 20 active years."
"How old was Michael Schumacher when he won his last championship in 2004?","35 years old","f1","345","Michael Schumacher was 35 years old when he won his last championship in 2004."
"How many total year was Michael Schumacher active in his career?","17","f1","345","Sure! Here's a small answer within 1 to 10 words:21 years."
"What event did Michael Shumacher make his final entry in 2012?","Brazilian Grand Prix","f1","345","Brazilian Grand Prix"
"What event did Michael Schumacher make his first entry in 1991?","Belgian Grand Prix","f1","345","Belgian Grand Prix"
"Number of engines used by Michael Schumacher?","4","f1","345","Five."
"How many Championships does Michael Schumacher have?","7","f1","345","Sure! Here's a small answer within 1 to 10 words:7"
"Number of teams Michael Schumacher have been in?","4","f1","345","Four teams: Jordan, Benetton, Ferrari, and Mercedes."
"How many total wins did Michael Shumacher have in his career?","91 wins.","f1","345","Sure! Here's a small answer within 1 to 10 words:91 wins."
"What year did Michael Schumacher win his first championship?","1994","f1","345","Sure! Here's a small answer within 1 to 10 words:1994"
"How many days ExoMars did Orbital insertion after launched?","219 days after","orbitor","461","Sure! Here's a small answer within 1 to 10 words:The ExoMars Trace Gas Orbiter performed orbital insertion on October 19, 2016."
"How many month left did ExoMars was planned in mars?","9 months left","orbitor","461","Six months."
"How many more months is the ExoMars mission planned to last?","9","orbitor","461","7 years."
"How long after the launch date of ExoMars was the Mars orbiter orbital insertion?","7 months","orbitor","461","October 19, 2016"
"Based on the launch date, what year is the ExoMars planned to end?","2023","orbitor","461","Based on the launch date, the ExoMars mission is planned to end in 2023."
"How many years does ExoMars was launched?","6 years","orbitor","461","Sure! Here's a small answer within 1 to 10 words:6 years."
"How much longer did Yamamoto play for Kamatamare Sanuki than Mito HollyHock?","3 years","boxing","484","Yamamoto played for Kamatamare Sanuki 43 games longer than Mito HollyHock."
"How old was Yamamoto when his youth career ended?","18","boxing","484","Yamamoto was 18 years old when his youth career ended."
"How many total years did play in his senior career?","17 years","boxing","484","Sure! Here's a small answer within 1 to 10 words:39 years."
"What year did Shohei Yamamoto begin playing for Mito Hollyhock?","2002","boxing","484","Sure! Here's a small answer within 1 to 10 words:2002"
"For how many years did Shohei Yamamoto play in the senior division?","18","boxing","484","Sure! Here's a small answer within 1 to 10 words:Shohei Yamamoto played in the senior division for 16 years."
"When was the last year that Shohei Yamamoto played in the senior division?","2018","boxing","484","Sure! Here's a small answer within 1 to 10 words:2017"
"What was the first team that Shohei Yamamoto played for in his senior career?","Kyoto Purple Sanga","boxing","484","Kyoto Purple Sanga"
"How many years after playing for Kyoto Purple Sanga did  Yamamoto play for Ococias Kyoto AC?","17","boxing","484","Yamamoto played for Ococias Kyoto AC 16 years after playing for Kyoto Purple Sanga."
"How many years did Shohei Yamamoto's youth career last?","5 years","boxing","484","Five years."
"What team in his senior career did Pillay play for when he won silver at the Hiroshima Asia Cup?","Selangor HA","hockey","485","Selangor HA"
"How many years were between Pillay's gold medal win at the Championship Challenge and is gold at the Asian Games?","3","hockey","485","Sure! Here's a small answer within 1 to 10 words:4 years."
"At what age did Dhanraj Pillay play for Indian Gymkhana?","24","hockey","485","Dhanraj Pillay played for Indian Gymkhana at the age of 24."
"At what age did Dhanraj Pillay compete in his first Asian Games/","22","hockey","485","Sure, here's a small answer within 1 to 10 words:Dhanraj Pillay competed in his first Asian Games at the age of 22."
"At what age did Dhanraj Pillay join the National team?","21","hockey","485","Dhanraj Pillay joined the Indian national team at the age of 21 in 1989."
"Dhanraj Pillay played for national side for how many years?","15","hockey","485","Dhanraj Pillay played for the Indian national side for 15 years (1989-2004)."
"Dhanraj Pillay played for Selangor HA for how long?","3 years","hockey","485","Dhanraj Pillay played for Selangor HA for 4 years (1994-1997)."
"How many years elapsed from when Dhanraj Pillay won his first medal in Kuala Lumpur to his last in Kuala Lumpur?","four","hockey","485","Sure! Here's a small answer within 1 to 10 words:23 years."
"Which competition gave Dhanraj Pillay his only bronze medal?","Asia Cup","hockey","485","Champions Challenge"
"Which team did Dhanraj Pillay play at the longest?","Selangor HA","hockey","485","Maratha Warriors"
"How many Asian Games Dhanraj Pillay have participated?","4","hockey","485","Four."
"How old was Pillay when he began his senior career?","24","hockey","485","Sure, here's a small answer within 1 to 10 words:Dhanraj Pillay was 24 years old when he began his senior career."
"How many Asia Cup games did Gagan Ajit Singh compete in?","2","hockey","486","Gagan Ajit Singh played in 3 Asia Cup games."
"At what age did Gagan Ajit Singh win a mdeal at the Asian Games?","22","hockey","486","Gagan Ajit Singh won a silver medal at the Asian Games in 2002 at the age of 22."
"How old did Gagan Ajit Singh turn the year he began his senior career?","25","hockey","486","Gagan Ajit Singh turned 25 the year he began his senior career."
"How many years after Gagan Ajit Singh began to play for the national team did he medal at Hobart?","four","hockey","486","Sure, here's a small answer within 1 to 10 words:4 years after Gagan Ajit Singh began to play for the national team did he medal at Hobart."
"How many cities did Gagan Ajit Singh medal at in 2001?","two","hockey","486","Three."
"In what year did Singh win the most gold medals in international competition?","2001","hockey","486","Sure, here's a small answer within 1 to 10 words:2001"
"How many years before Singh played for HC Klein Zwitserland did he play for the India national team?","8","hockey","486","Singh played for India national team 12 years before he played for HC Klein Zwitserland."
"How old was Singh when he won gold in the Asia Cup?","23","hockey","486","Gagan Ajit Singh was 23 years old when he won gold in the Asia Cup."
"At what age did Gagan Ajit Singh win a medal at the Champions Challenge?","21","hockey","486","21"
"How long was Dhyan Chand in an army?","34 years","hockey","524","Dhyan Chand served in the army for 34 years (1922-1956)."
"How long was Dhyan Chand on a hockey team?","23 years","hockey","524","Dhyan Chand played for 27 years."
"How many years did Dhyan Chand win gold medals in the Olympics?","3","hockey","524","Three"
"What age was Dhyan Chand when he won his first gold medal in the 1928 Olympics?","23 years old","hockey","524","Dhyan Chand was 23 years old when he won his first gold medal in the 1928 Olympics."
"How old was Dhyan Chand when he won his final gold medal in the 1963 Olympic games?","31 years old","hockey","524","Dhyan Chand was 58 years old when he won his final gold medal in the 1963 Olympic games."
"How many gold medals did Dhyan Chand win while he played with British India?","3","hockey","524","Three."
"How many years after Dhyan Chand's hockey career ended did his military career end?","7","hockey","524","Sure, here's a small answer within 1 to 10 words:47 years."
"How many years after Dhyan Chand joined the military did his hockey career begin?","4","hockey","524","Dhyan Chand joined the military in 1922 and his hockey career began in 1926, so the answer is 4 years."
"How many gold medals did Dhyan Chand's hockey team win?","three","hockey","524","Three."
"how many years Sachin Tendulkar played for national side?","24","cricket","526","Sachin Tendulkar played for the national side for 24 years (1989-2013)."
"what was the age of Sachin Tendulkar when he played his last one day match?","39","cricket","526","Sachin Tendulkar was 39 years old when he played his last one-day match."
"how many total one day international matches Sachin Tendulkar played?","463","cricket","526","Sachin Tendulkar played 463 One Day International matches."
"How many years was Sachin Tendulkar a part of the national side?","24","cricket","526","Sachin Tendulkar was a part of the Indian national side for 24 years (1989-2013)."
"How many years was Sachin Tendulkar a part of parliament?","six","cricket","526","Sachin Tendulkar was a member of parliament for 6 years."
"How many years did Sachin Tendulkar play for Mumbai?","25 years","cricket","526","Sachin Tendulkar played for Mumbai for 25 years (1988-2013)."
"How many 10 wickets in match did Sachin Tendulkar have?","zero","cricket","526","Zero"
"Who did Sachin Tendulkar play for in 1992?","Yorkshire","cricket","526","Yorkshire"
"How old was Sachin Tendulkar when he joined team Mumbai?","15 years old","cricket","526","Sachin Tendulkar was 16 years old when he joined team Mumbai."
"How old was Bradman in his test debut?","20","cricket","527","Bradman was 20 years old in his test debut."
"How long after his last test did  Bradman die?","53 years","cricket","527","Sure, here's a small answer within 1 to 10 words:25 February 2001."
"Don Bradman played his last test at the age of?","40","cricket","527","Sure, here's a small answer within 1 to 10 words:36."
"How many year Don Bradman played for National side?","20","cricket","527","Don Bradman played for the Australian national side from 1928 to 1948."
"Don Bradman made his first Test debut at his age?","20","cricket","527","Sure! Here's a small answer within 1 to 10 words:20."
"At what age did Don Bradman play for his second domestic team?","27","cricket","527","Sure, here's a small answer within 1 to 10 words:25 years old."
"How many years between Don Bradman's last test before he died?","52","cricket","527","Sure, here's a small answer within 1 to 10 words:52 years."
"How old did Don Bradman turn the year he made his international test debut?","20","cricket","527","Bradman turned 20 years old when he made his international test debut in 1928."
"How old did Don Bradman turn the year he had his last international test?","40","cricket","527","Sure! Here's a small answer within 1 to 10 words:He was 40 years old."
"Which domestic team did Don Bradman play for the year he turned 30?","South Australia","cricket","527","New South Wales"
"Which team did Bradman play for during his test debut?","New South Wales","cricket","527","New South Wales"
"At what age did Don Bradman play for the National side?","20","cricket","527","Bradman played for the National side at the age of 20."
"How old was Brian Lara when he played on Team Trinidad and Tobago?","18 years old","cricket","528","Brian Lara was 31 years old when he played on Team Trinidad and Tobago."
"What year did Brian Lara join Team Transvaal?","1992","cricket","528","Sure! Here's a small answer within 1 to 10 words:1992"
"How many years after joining the international team did Brian Lara join the domestic Warwickshire team?","4","cricket","528","Sure! Here's a small answer within 1 to 10 words:6 years"
"How old was Brian Lara when he joined West Indies international team?","21","cricket","528","Brian Lara was 21 years old when he joined the West Indies international team."
"Against which country was Brian Lara's Test debut in 1990?","Pakistan","cricket","528","Pakistan"
"At which age did Brian Lara play his Last ODI?","36","cricket","528","Sure! Here's a small answer within 1 to 10 words:Brian Lara played his last ODI at the age of 38."
"At which age did Brian Lara play for Southern Rocks?","41","cricket","528","Brian Lara played for Southern Rocks at the age of 41."
"How long did Brian Lara play on Team Trinidad and Tobago?","21 years","cricket","528","Brian Lara played on Team Trinidad and Tobago for 21 years (1987-2008)."
"How many domestic teams did Brian Lara play on in 1995?","3","cricket","528","Two.Trinidad and Tobago, Warwickshire."
"What professional team was Eddy Merckx on when he won the gold at the World Championships in Heerlen?","Peugeot–BP–Michelin","cycling","635","Molteni"
"How old was Eddy Merckx when joined his first professional team?","20","cycling","635","Sure! Here's a small answer within 1 to 10 words:Eddy Merckx was 20 years old when he joined his first professional team."
"What was the color medal of all his World championship wins?","Gold","cycling","635","Gold"
"At which age did Eddy Merckx win 34 individual stages at his last Tour de France?","30","cycling","635","Eddy Merckx won 34 individual stages at his last Tour de France at the age of 34."
"At which age did Eddy Merckx win gold at the 1964 World Championships?","19","cycling","635","Eddy Merckx won gold at the 1964 World Championships at the age of 19."
"What year did Eddy Merckx win his first gold in the World Championships?","1964","cycling","635","Sure! Here's a small answer within 1 to 10 words:1964 Sallanches"
"How old was Eddy Merckx when he began his professional career?","20 years old","cycling","635","Eddy Merckx was 20 years old when he began his professional career."
"What year did Eddy Merckx go professional?","1965","cycling","635","Sure! Here's a small answer within 1 to 10 words:1965"
"How many years were between Merckx first general classification win and his last Combination classification win at the Tour de France?","5","cycling","635","Sure! Here's a small answer within 1 to 10 words:5 years between Merckx's first and last Combination classification wins at the Tour de France."
"What sport did Jacques Anquetil participate in?","track on field","cycling","636","Cycling"
"What was the first professional team that Jacques Anquetil played on?","La Perle","cycling","636","La Perle"
"How many times did Jacques Anquetil was participated the Stage race in Paris-Nice?","5 times (1957, 1961, 1963, 1965, 1966)","cycling","636","Jacques Anquetil participated in the Stage race in Paris-Nice 5 times."
"How old was Jacques Anquetil when he began riding professionally?","23 years old","cycling","636","Jacques Anquetil was 22 years old when he began riding professionally."
"What year did Jacques Anquetil begin riding professionally?","1953","cycling","636","Jacques Anquetil began riding professionally in 1953."
"What medal did Jacques Anquetil win in the 1952 Helsinki Olympics?","Bronze","cycling","636","Bronze"
"What is the first word on Jacques Anquetil's shirt?","FORD","cycling","636","Jacques Anquetil's shirt has the word ""Ford"" on it."
"How old did Jacques Anquetil turn the year he medaled in Helsinki?","18","cycling","636","Jacques Anquetil was 28 years old when he medaled in Helsinki."
"In how many cities did Jacques Anquetil medal at?","two","cycling","636","Four"
"What is the interval between Jacques Anquetil's first and last medaling?","14 years","cycling","636","Jacques Anquetil's first medal was in 1952, and his last medal was in 1966, so the interval between his first and last medaling is 14 years."
"How many years ago did Jacques Anquetil was died?","35 years ago","cycling","636","Jacques Anquetil died 35 years ago."
"What was the professional team did Jacques Anquetil was represented in 1968?","Bic–Hutchinson","cycling","636","Bic-Hutchinson"
"What was the age when Roger De Vlaeminck won the Vuelta a España 1984?","At the age of 37","cycling","637","Roger De Vlaeminck was 37 years old when he won the Vuelta a España in 1984."
"How many medals won by Roger De Vlaeminck in World Championships from 1974?","3","cycling","637","Silver medal - second place | 1975 Yvoir | Elite road race"
"What year did Roger De Vlaeminck win the gold medal in the World Championships?","1975","cycling","637","Sure! Here's a small answer within 1 to 10 words:1975"
"How old was Roger De Vlaeminck when he won the Tour De France in 1970?","23 years old","cycling","637","Roger De Vlaeminck was 23 years old when he won the Tour De France in 1970."
"At what age did Roger De Vlaeminck win the Vuelta a España?","37 years","cycling","637","Sure! Here's a small answer within 1 to 10 words:Roger De Vlaeminck won the Vuelta a España at age 34."
"What team did Roger De Vlaeminck represent five years after Dreher?","Brooklyn","cycling","637","Brooklyn"
"At what age did Roger De Vlaeminck wub gus first World Championships gold medal?","28 years","cycling","637","Roger De Vlaeminck won his first World Championships gold medal at the age of 28."
"Which professional team did Roger De Vlaeminck was participated in 1975?","Brooklyn","cycling","637","Brooklyn"
"Which World Cup did Roger De Vlaeminck win a silver medal?","1974 Bera","cycling","637","Sure! Here's a small answer within 1 to 10 words:1975 Yvoir"
"What medal did Chris Ciriello win in the 2014 World Cup?","Gold","hockey","670","Gold"
"What medal did Chris Ciriello win the th 2012 London Olympics?","Bronze","hockey","670","Bronze"
"How old was Chris Ciriello when he married Heidi Ciriello?","25","hockey","670","Chris Ciriello was 25 years old when he married Heidi Ciriello."
"During what year did Ciriello win the most overall gold medals?","2014","hockey","670","Sure! Here's a small answer within 1 to 10 words:2014"
"What team did Ciriello play for the year he won the bronze at the London Olympics?","Punjab Warriors","hockey","670","Victorian Vikings"
"How many times was Chris Ciriello married before he joined Punjab Warriors?","1","hockey","670","Once."
"How many Champions Trophies did Chris Ciriello win before he won an Olympic medal?","1","hockey","670","Three."
"How many Commonwealth Games medals did Chris Ciriello win after he won an Olympic medal?","1","hockey","670","Two."
"How old was Chris Ciriello when he competed in the 2012 London Olympics?","27 years old","hockey","670","Chris Ciriello was 26 years old when he competed in the 2012 London Olympics."
"What was the last year the Jorge Lombi won a gold medal in the Pan American Games?","2007","hockey","680","Sure! Here's a small answer within 1 to 10 words:2007"
"How old was Lombi when won gold at the Pan American games?","24","hockey","680","Lombi was 24 when he won gold at the Pan American Games."
"In what year did Lombi win the most gold medals in international games?","2007","hockey","680","Sure! Here's a small answer within 1 to 10 words:2005"
"How many years were between Lombi's gold in Alexandria and Mar del Plata?","10","hockey","680","Six years."
"How many major gold medal did Jorge Lombi win in 2007?","2","hockey","680","Two."
"How old was Jorge Lombi  when he won a Champions Challenge bronze medal?","30","hockey","680","Jorge Lombi was 30 years old when he won a Champions Challenge bronze medal."
"How old was Jorge Lombi when he won the Pan American Games in 1995?","24 years old","hockey","680","Jorge Lombi was 23 years old when he won the Pan American Games in 1995."
"Which Pan American Games did Jorge Lombi win the silver medal?","1999 Winnipeg","hockey","680","Winnipeg 1999"
"How many more Pan American Games gold medals does Jorge Lombi have than Champions Challenge gold medals?","1","hockey","680","Jorge Lombi has 2 more Pan American Games gold medals than Champions Challenge gold medals."
"How many Gold Medals has Luke Doerner earned?","seven","hockey","686","Four."
"How many medals did Luke Doerner win in 2008","2","hockey","686","Bronze"
"What medal was his first?","Gold medal 2006 Commonwealth Games","hockey","686","Bronze"
"What Olympic Games did Luke Doerner attend?","2008 Beijing","hockey","686","Beijing 2008"
"How many Gold Medals has Luke Doerner earned in Melbourne?","two","hockey","686","Four."
"What year did Luke Doerner win gold at the World Cup?","2010","hockey","686","Sure! Here's a small answer within 1 to 10 words:2010"
"How many medals did Luke Doerner win in 2010?","2","hockey","686","Three."
"Where did Luke Doerner win a gold medal in 2006 Commonweath Games?","Melborne","hockey","686","Melbourne"
"How many more silver medals than bronze has Luke Doerner earned?","one","hockey","686","Luke Doerner has earned 2 more silver medals than bronze medals."
"How many years after the operation of Fatah ended did Iraq remain an ally?","5","terrorist orgnization","711","Iraq remained an ally for 24 years (1974-1997)."
"Who was the largest country that was an opponent during the time period of Fatah – The Revolutionary Council?","USA","terrorist orgnization","711","Iraq"
"How many total years was Iraq an ally of Fatah – The Revolutionary Council?","17 years","terrorist orgnization","711","Four years."
"Who were the allies of the Fatah – The Revolutionary Council in two separate time periods?","Iraq","terrorist orgnization","711","Iraq, Syria, Libya"
"How long after the operation of Fatah began did Syria become an ally?","5 years","terrorist orgnization","711","Five years."
"How many more years was Libya an ally than Iraq was during the 70's?","2 years","terrorist orgnization","711","Libya was an ally for 7 years, Iraq for 4 years."
"How many years ago did Liberation Tigers of Tamil Eelam was started?","46 Years ago","terrorist orgnization","712","The Liberation Tigers of Tamil Eelam was started 46 years ago."
"How many years ago did Liberation Tigers of Tamil Eelam was defeated?","13 Years ago (2009)","terrorist orgnization","712","Liberation Tigers of Tamil Eelam was defeated 13 years ago."
"How many years did Liberation Tigers of Tamil Eelam was active in sri lanka?","33 years","terrorist orgnization","712","The Liberation Tigers of Tamil Eelam was active for 33 years (1976-2009) in Sri Lanka."
"How many years after the Islamic Republican Party was formed was it dissolved?","eight","political party","930","Eight years."
"How many years after the Islamic Republican Party was formed did it become part of the Grand Coalition?","one","political party","930","Three years."
"How many coalitions was the Islamic Republican Party a part of in 1979?","one","political party","930","Two."
"What was the national affiliation the year the party was founded?","Islamic Coalition","political party","930","Islamic Coalition"
"How many days after the Islamic Republican Party was dissolved?","3026 days","political party","930","June 1, 1987"
"How many years Grand Coalition after Islamic Republican Party was founded ?","1 Year (1980)","political party","930","Three years."
"How long after the Islamic Coalition was the party dissolved?","8 years","political party","930","The Islamic Republican Party was dissolved 8 years after the Islamic Coalition."
"How many years ago  Islamic Republican Party was Founded?","43 Years ago","political party","930","The Islamic Republican Party was founded 43 years ago."
"How many years after the Islamic Republican Party was founded was Grand Coalition the national affiliation?","1","political party","930","Three years."
"How many years ago did Indian National Congress was established?","136 years ago","political party","931","The Indian National Congress was established 136 years ago."
"How many states and union territories not in government by Indian National Congress in 2022?","26 States","political party","931","Here's a small answer within 1 to 10 words:5 states and union territories not in government by Indian National Congress in 2022."
"How many members of Parliament (MPs) representing Indian National Congress in 2022?","89 (53+36)","political party","931","The Indian National Congress has 53 Members of Parliament (MPs) in 2022."
"How many seats does Rajya Sabha and Lok Sabha have combined in 2022?","89","political party","931","The combined strength of Rajya Sabha and Lok Sabha in 2022 is 540 + 245 = 785."
"At the end of this year, how long ago was the Indian National Congress founded?","137 years.","political party","931","The Indian National Congress was founded 136 years ago."
"How many ideologies were there in 2022 in Indian National Congress?","Four","political party","931","Big tent, social liberalism, secularism, and civic nationalism."
"How long after being founded as Birlik was the political party founded as Ada?","7 years","political party","932","Ada was founded 19 months after Birlik."
"How much time was there from when Birlik was founded and Adal was dissolved?","9 years.","political party","932","The time difference between Birlik's founding and Adal's dissolution is 9 years."
"How long had Adal been known as Birlik before it changed it's name in 2020?","7 years","political party","932","Adal had been known as Birlik for 7 years before changing its name in 2020."
"How many years after its initial founding as Birlik was Adal dissolved?","9","political party","932","The Adal party was dissolved 60 days ago, on April 26, 2022."
"How many years after Birlik was founded again as Adal was it dissolved?","2","political party","932","The Adal party was dissolved 60 days after it was founded."
"What was the original name of Adal when originally founded in 2013?","Birlik","political party","932","Birlik"
"How many months did it last as Adal?","17 months","political party","932","The Adal party lasted for 19 months."
"What name was Adal known as in 2017?","Birlik","political party","932","Birlik"
"Who was the Chairman of Adal before April of 2022?","Serik Sultangali","political party","932","Serik Sultangali"
"How old was the Communist Party of the Soviet Union when it had over 19 million members?","71 years","political party","933","The Communist Party of the Soviet Union was 74 years old when it had over 19 million members."
"How old was the Communist Party of the Soviet Union when it became affiliated with Comintern?","one year","political party","933","The Communist Party of the Soviet Union was 73 years old when it became affiliated with Comintern."
"How old was the Communist Party of the Soviet Union when it stopped being affiliated with Cominform?","38 years","political party","933","The Communist Party of the Soviet Union was 73 years old when it stopped being affiliated with Cominform."
"When was the Communist Party of the Soviet Union founded?","8 March 1918","political party","933","March 8, 1918"
"What was the International affiliation the year after the party was founded?","Comintern","political party","933","Second International (1912-1914) | Comintern (1919-1943) | Cominform (1947-1956)"
"How many years more was Bloc of Communists and Non-Partisans the national affiliation than Cominform was the international affiliation?","43","political party","933","The Bloc of Communists and Non-Partisans was the national affiliation for 54 years (1936-1990), while Cominform was the international affiliation for 9 years (1947-1956)."
"When did the Communist Party of the Soviet Union end?","6 November 1991","political party","933","November 6, 1991"
"How many members of the Young Pioneers were there in 1989?","19,487,822","political party","933","The Young Pioneers had 19,487,822 members in early 1989."
"How long after the party was founded  did Bloc of Communists and Non-Partisans become the national affiliation?","18 years","political party","933","The Bloc of Communists and Non-Partisans became the national affiliation in 1936."
"Who is the founder of Communist Party of the Soviet Union in 1918?","Vladimir Lenin","political party","933","Vladimir Lenin"
"How many years ago did Communist Party of the Soviet Union banned?","31 years ago (1991)","political party","933","The Communist Party of the Soviet Union was banned 31 years ago."
"How long did Comintern organization was in russia?","24 years","political party","933","The Comintern organization was in Russia for 73 years (1919-1943, 1947-1956)."
"How long did it take for Hurricane Gaston to form and then dissipate?","7 days","cyclone","957","Six days."
"Over the course of how many months did Hurricane Gaston function?","2","cyclone","957","Six days."
"For how many days was Hurricane Gaston over the water?","3","cyclone","957","Six days."
"When was Hurricane Gaston on the land?","after August 29","cyclone","957","August 29, 2004"
"What year did Hurricane Gaston form?","2004","cyclone","957","Sure! Here's a small answer within 1 to 10 words:2004"
"What hurricane season did Hurricane Gaston form in?","2004","cyclone","957","The 2004 Atlantic hurricane season."
"How long did Hurricanes Ivan last as a storm?","23 days","cyclone","958","September 2 - September 25, 2004 (23 days)"
"What was the relationship status of Joe Biden in 1979?","Married to Jill Jocabs","cyclone","958","Not applicable. Joe Biden's relationship status in 1979 is not relevant to the topic of Hurricane Ivan in 2004."
"Who was Joe Biden married to when he was first elected to the Senate?","Unmarried","cyclone","958","Neilia Hunter"
"At what age does Joe Biden join the democratic political party?","27","cyclone","958","Joe Biden joins the Democratic Party at age 29."
"Which areas affected in hurricane?","Windward Islands , Trinidad and Tobago, Venezuela, Barbados, Jamaica, Hispaniola, Grand Cayman, Cuba, Yucatan Peninsula, Eastern United States, Florida, Alabama, most of the United States Gulf Coast, and Atlantic Canada","cyclone","958","Windward Islands, Trinidad and Tobago, Venezuela, Barbados, Jamaica, Hispaniola, Grand Cayman, Cuba, Yucatan Peninsula, Eastern United States, Florida, Alabama, Gulf Coast, Atlantic Canada"
"What is hurricane damage cost?","$26.1 billion","cyclone","958","$26.1 billion (2004 USD)"
"Which year hurricane started?","2004","cyclone","958","Hurricane Ivan formed in 2004."
