"question","answer","category","table_id","predicted_answer"
"How many years did Shohei Yamamoto's youth career last?","5 years","boxing","484","5 years"
"What team in his senior career did Pillay play for when he won silver at the Hiroshima Asia Cup?","Selangor HA","hockey","485","The team that Dhanraj Pillay played for when he won silver at the Hiroshima Asia Cup was the India national team."
"How many years were between Pillay's gold medal win at the Championship Challenge and is gold at the Asian Games?","3","hockey","485","The answer to the question is 14 years. Dhanraj Pillay won the gold medal at the Asian Games in 1998, and the gold medal at the Champions Challenge in 2001, which is 14 years apart."
"At what age did Dhanraj Pillay play for Indian Gymkhana?","24","hockey","485","Dhanraj Pillay played for Indian Gymkhana in 1992-1993, at the age of 24."
"At what age did Dhanraj Pillay compete in his first Asian Games/","22","hockey","485","Dhanraj Pillay competed in his first Asian Games at the age of 22, in 1990."
"At what age did Dhanraj Pillay join the National team?","21","hockey","485","Dhanraj Pillay joined the Indian national team in 1989 at the age of 21."
"Dhanraj Pillay played for national side for how many years?","15","hockey","485","Dhanraj Pillay played for the Indian national hockey team for 15 years (1989-2004)."
"Dhanraj Pillay played for Selangor HA for how long?","3 years","hockey","485","Dhanraj Pillay played for Selangor HA for 4 years (1994-1997)."
"How many years elapsed from when Dhanraj Pillay won his first medal in Kuala Lumpur to his last in Kuala Lumpur?","four","hockey","485","The answer to the question is 13 years. Dhanraj Pillay won his first medal in Kuala Lumpur in 1999, and his last medal in Kuala Lumpur was in 2012."
"Which competition gave Dhanraj Pillay his only bronze medal?","Asia Cup","hockey","485","The competition that gave Dhanraj Pillay his only bronze medal was the 1999 Asia Cup."
"Which team did Dhanraj Pillay play at the longest?","Selangor HA","hockey","485","The team that Dhanraj Pillay played for the longest is the India national field hockey team, for which he played from 1989 to 2004, with 339 appearances and 170 goals."
"How many Asian Games Dhanraj Pillay have participated?","4","hockey","485","Four Asian Games: 1990, 1994, 1998, 2002."
"How old was Pillay when he began his senior career?","24","hockey","485","24 years old"
"How many Asia Cup games did Gagan Ajit Singh compete in?","2","hockey","486","The answer to the question is 3. Gagan Ajit Singh competed in 3 Asia Cup games."
"At what age did Gagan Ajit Singh win a mdeal at the Asian Games?","22","hockey","486","22 years old"
"How old did Gagan Ajit Singh turn the year he began his senior career?","25","hockey","486","25 years old"
"How many years after Gagan Ajit Singh began to play for the national team did he medal at Hobart?","four","hockey","486","The answer to the question is 4 years. Gagan Ajit Singh began playing for the national team in 1997, and he medaled at Hobart in 2001."
"How many cities did Gagan Ajit Singh medal at in 2001?","two","hockey","486","2The question asks how many cities Gagan Ajit Singh medaled at in 2001, and the answer is 2: Kuala Lumpur and Hobart."
"In what year did Singh win the most gold medals in international competition?","2001","hockey","486","The answer to the question is 2001. In that year, Singh won the most gold medals in international competition, specifically at the Junior World Cup held in Hobart."
"How many years before Singh played for HC Klein Zwitserland did he play for the India national team?","8","hockey","486","Singh played for the India national team for 6 years (1997-2003) before playing for HC Klein Zwitserland in 2005."
"How old was Singh when he won gold in the Asia Cup?","23","hockey","486","23 years old"
"At what age did Gagan Ajit Singh win a medal at the Champions Challenge?","21","hockey","486","21"
"How long was Dhyan Chand in an army?","34 years","hockey","524","Dhyan Chand served in the British Indian Army for 34 years, from 1922 to 1956."
"How long was Dhyan Chand on a hockey team?","23 years","hockey","524","Dhyan Chand played on a hockey team for 27 years (1926-1949)."
"How many years did Dhyan Chand win gold medals in the Olympics?","3","hockey","524","Three years"
"What age was Dhyan Chand when he won his first gold medal in the 1928 Olympics?","23 years old","hockey","524","23 years old"
"How old was Dhyan Chand when he won his final gold medal in the 1963 Olympic games?","31 years old","hockey","524","Dhyan Chand was 58 years old when he won his final gold medal in the 1963 Olympic games."
"How many gold medals did Dhyan Chand win while he played with British India?","3","hockey","524","Three"
"How many years after Dhyan Chand's hockey career ended did his military career end?","7","hockey","524","Dhyan Chand's military career ended in 1956, 17 years after his hockey career ended in 1949."
"How many years after Dhyan Chand joined the military did his hockey career begin?","4","hockey","524","Dhyan Chand joined the military in 1922, and his hockey career began in 1926, so the answer is 4 years."
"How many gold medals did Dhyan Chand's hockey team win?","three","hockey","524","Three"
"how many years Sachin Tendulkar played for national side?","24","cricket","526","Sachin Tendulkar played for the Indian national side for 24 years, from 1989 to 2013."
"what was the age of Sachin Tendulkar when he played his last one day match?","39","cricket","526","39 years old"
"how many total one day international matches Sachin Tendulkar played?","463","cricket","526","Sachin Tendulkar played a total of 463 One Day International (ODI) matches for India."
"How many years was Sachin Tendulkar a part of the national side?","24","cricket","526","Sachin Tendulkar was a part of the Indian national side for 24 years, from 1989 to 2013."
"How many years was Sachin Tendulkar a part of parliament?","six","cricket","526","Six years.Sachin Tendulkar was a member of parliament, Rajya Sabha, from April 27, 2012, to April 26, 2018, which means he held the position for six years."
"How many years did Sachin Tendulkar play for Mumbai?","25 years","cricket","526","Sachin Tendulkar played for Mumbai for 25 years (1988-2013)."
"How many 10 wickets in match did Sachin Tendulkar have?","zero","cricket","526","0"
"Who did Sachin Tendulkar play for in 1992?","Yorkshire","cricket","526","Yorkshire"
"How old was Sachin Tendulkar when he joined team Mumbai?","15 years old","cricket","526","Sachin Tendulkar was 19 years old when he joined team Mumbai in 1988."
"How old was Bradman in his test debut?","20","cricket","527","20 years old"
"How long after his last test did  Bradman die?","53 years","cricket","527","Sir Don Bradman died on 25 February 2001, aged 92, 53 years after his last Test match in 1948."
"Don Bradman played his last test at the age of?","40","cricket","527","40 years old"
"How many year Don Bradman played for National side?","20","cricket","527","Don Bradman played for the Australian national side from 1928 to 1948, for a total of 20 years."
"Don Bradman made his first Test debut at his age?","20","cricket","527","20 years old"
"At what age did Don Bradman play for his second domestic team?","27","cricket","527","25 years old"
"How many years between Don Bradman's last test before he died?","52","cricket","527","Don Bradman's last test was in 1948, and he died in 2001, so the answer is 53 years."
"How old did Don Bradman turn the year he made his international test debut?","20","cricket","527","20 years old"
"How old did Don Bradman turn the year he had his last international test?","40","cricket","527","Don Bradman turned 40 years old in 1948, the year he played his last international test."
"Which domestic team did Don Bradman play for the year he turned 30?","South Australia","cricket","527","South Australia"
"Which team did Bradman play for during his test debut?","New South Wales","cricket","527","Australia"
"At what age did Don Bradman play for the National side?","20","cricket","527","20 years old"
"How old was Brian Lara when he played on Team Trinidad and Tobago?","18 years old","cricket","528","Brian Lara was 21 years old when he played on Team Trinidad and Tobago."
"What year did Brian Lara join Team Transvaal?","1992","cricket","528","Brian Lara did not join Team Transvaal. According to the information provided, he played for Trinidad and Tobago, Warwickshire, and Southern Rocks, but not Transvaal. Therefore, the answer is ""N/A"" or ""Not Applicable."""
"How many years after joining the international team did Brian Lara join the domestic Warwickshire team?","4","cricket","528","Brian Lara joined the domestic Warwickshire team in 1994, 4 years after he joined the international team in 1990."
"How old was Brian Lara when he joined West Indies international team?","21","cricket","528","Brian Lara was 21 years old when he joined the West Indies international team in 1990."
"Against which country was Brian Lara's Test debut in 1990?","Pakistan","cricket","528","Pakistan"
"At which age did Brian Lara play his Last ODI?","36","cricket","528","38 years old"
"At which age did Brian Lara play for Southern Rocks?","41","cricket","528","Brian Lara played for Southern Rocks in 2010, at the age of 41."
"How long did Brian Lara play on Team Trinidad and Tobago?","21 years","cricket","528","Brian Lara played on Team Trinidad and Tobago for 21 years (1987-2008)."
"How many domestic teams did Brian Lara play on in 1995?","3","cricket","528","Brian Lara played for 3 domestic teams in 1995:1. Trinidad and Tobago2. Transvaal3. Warwickshire"
"What professional team was Eddy Merckx on when he won the gold at the World Championships in Heerlen?","Peugeot–BP–Michelin","cycling","635","Molteni"
"How old was Eddy Merckx when joined his first professional team?","20","cycling","635","Eddy Merckx was 20 years old when he joined his first professional team, Solo-Superia, in 1965."
"What was the color medal of all his World championship wins?","Gold","cycling","635","Gold"
"At which age did Eddy Merckx win 34 individual stages at his last Tour de France?","30","cycling","635","Eddy Merckx won 34 individual stages at his last Tour de France in 1975, at the age of 30."
"At which age did Eddy Merckx win gold at the 1964 World Championships?","19","cycling","635","Eddy Merckx won gold at the 1964 World Championships in the Amateurs' road race, held in Sallanches, France. He was 19 years old at the time."
"What year did Eddy Merckx win his first gold in the World Championships?","1964","cycling","635","Sure! The answer to the question ""What year did Eddy Merckx win his first gold in the World Championships?"" is:1964"
"How old was Eddy Merckx when he began his professional career?","20 years old","cycling","635","Eddy Merckx began his professional career at the age of 20, in 1965."
"What year did Eddy Merckx go professional?","1965","cycling","635","Eddy Merckx turned professional in 1965."
"How many years were between Merckx first general classification win and his last Combination classification win at the Tour de France?","5","cycling","635","The answer to the question is 17 years. Eddy Merckx's first general classification win at the Tour de France was in 1969, and his last Combination classification win was in 1974."
"What sport did Jacques Anquetil participate in?","track on field","cycling","636","Cycling"
"What was the first professional team that Jacques Anquetil played on?","La Perle","cycling","636","La Perle"
"How many times did Jacques Anquetil was participated the Stage race in Paris-Nice?","5 times (1957, 1961, 1963, 1965, 1966)","cycling","636","Jacques Anquetil participated in the Stage race in Paris-Nice five times, in 1957, 1961, 1963, 1965, and 1966."
"How old was Jacques Anquetil when he began riding professionally?","23 years old","cycling","636","Jacques Anquetil was 18 years old when he began riding professionally in 1953."
"What year did Jacques Anquetil begin riding professionally?","1953","cycling","636","1953"
"What medal did Jacques Anquetil win in the 1952 Helsinki Olympics?","Bronze","cycling","636","Bronze"
"What is the first word on Jacques Anquetil's shirt?","FORD","cycling","636","Jacques Anquetil's shirt has the word ""Ford"" on it, as he was sponsored by the Ford motor company during his cycling career."
"How old did Jacques Anquetil turn the year he medaled in Helsinki?","18","cycling","636","28 years old"
"In how many cities did Jacques Anquetil medal at?","two","cycling","636","Jacques Anquetil medaled in 2 cities:1. Helsinki, Finland (1952) - Bronze medal in team time trial at the Olympic Games2. Nürburgring, Germany (1966) - Silver medal in road race at the World Championships"
"What is the interval between Jacques Anquetil's first and last medaling?","14 years","cycling","636","The interval between Jacques Anquetil's first and last medaling is 14 years, from 1952 (Bronze medal in Team time trial at the Olympic Games) to 1966 (Silver medal in Road race at the World Championships)."
"How many years ago did Jacques Anquetil was died?","35 years ago","cycling","636","Jacques Anquetil died 35 years ago in 1987."
"What was the professional team did Jacques Anquetil was represented in 1968?","Bic–Hutchinson","cycling","636","Bic-Hutchinson"
"What was the age when Roger De Vlaeminck won the Vuelta a España 1984?","At the age of 37","cycling","637","Roger De Vlaeminck was 36 years old when he won the Vuelta a España in 1984."
"How many medals won by Roger De Vlaeminck in World Championships from 1974?","3","cycling","637","One silver medal in 1975."
"What year did Roger De Vlaeminck win the gold medal in the World Championships?","1975","cycling","637","1975"
"How old was Roger De Vlaeminck when he won the Tour De France in 1970?","23 years old","cycling","637","23 years old"
"At what age did Roger De Vlaeminck win the Vuelta a España?","37 years","cycling","637","Roger De Vlaeminck won the Vuelta a España at the age of 37, in 1984."
"What team did Roger De Vlaeminck represent five years after Dreher?","Brooklyn","cycling","637","Brooklyn"
"At what age did Roger De Vlaeminck wub gus first World Championships gold medal?","28 years","cycling","637","Roger De Vlaeminck won his first World Championships gold medal in the Men's Cyclo-cross event at the 1975 World Cyclo-cross Championships, held in Yvoir, Belgium. He was 28 years old at the time."
"Which professional team did Roger De Vlaeminck was participated in 1975?","Brooklyn","cycling","637","Brooklyn"
"Which World Cup did Roger De Vlaeminck win a silver medal?","1974 Bera","cycling","637","The World Cup that Roger De Vlaeminck won a silver medal in was the 1975 World Cyclo-cross Championships."
"What medal did Chris Ciriello win in the 2014 World Cup?","Gold","hockey","670","Gold"
"What medal did Chris Ciriello win the th 2012 London Olympics?","Bronze","hockey","670","Bronze"
"How old was Chris Ciriello when he married Heidi Ciriello?","25","hockey","670","25 years old"
"During what year did Ciriello win the most overall gold medals?","2014","hockey","670","Sure! Here's the answer to the question:2014"
"What team did Ciriello play for the year he won the bronze at the London Olympics?","Punjab Warriors","hockey","670","The team that Chris Ciriello played for when he won the bronze medal at the 2012 London Olympics was the Australian national field hockey team."
"How many times was Chris Ciriello married before he joined Punjab Warriors?","1","hockey","670","Once. Chris Ciriello was married to Heidi Ciriello in 2010, before he joined Punjab Warriors."
"How many Champions Trophies did Chris Ciriello win before he won an Olympic medal?","1","hockey","670","Two"
"How many Commonwealth Games medals did Chris Ciriello win after he won an Olympic medal?","1","hockey","670","Two"
"How old was Chris Ciriello when he competed in the 2012 London Olympics?","27 years old","hockey","670","26 years old"
"What was the last year the Jorge Lombi won a gold medal in the Pan American Games?","2007","hockey","680","2007"
"How old was Lombi when won gold at the Pan American games?","24","hockey","680","24 years old"
"In what year did Lombi win the most gold medals in international games?","2007","hockey","680","2007"
"How many years were between Lombi's gold in Alexandria and Mar del Plata?","10","hockey","680","The answer is 11 years. The gold medal in Alexandria was won in 2005, and the gold medal in Mar del Plata was won in 1995."
"How many major gold medal did Jorge Lombi win in 2007?","2","hockey","680","2"
"How old was Jorge Lombi  when he won a Champions Challenge bronze medal?","30","hockey","680","30 years old"
"How old was Jorge Lombi when he won the Pan American Games in 1995?","24 years old","hockey","680","24 years old"
"Which Pan American Games did Jorge Lombi win the silver medal?","1999 Winnipeg","hockey","680","1999"
"How many more Pan American Games gold medals does Jorge Lombi have than Champions Challenge gold medals?","1","hockey","680","Jorge Lombi has 2 more Pan American Games gold medals than Champions Challenge gold medals."
"How many Gold Medals has Luke Doerner earned?","seven","hockey","686","Luke Doerner has earned 6 Gold Medals."
"How many medals did Luke Doerner win in 2008","2","hockey","686","One bronze medal"
"What medal was his first?","Gold medal 2006 Commonwealth Games","hockey","686","Bronze"
"What Olympic Games did Luke Doerner attend?","2008 Beijing","hockey","686","Luke Doerner attended the 2008 Beijing Olympic Games, where he won a bronze medal with the Australian men's field hockey team."
"How many Gold Medals has Luke Doerner earned in Melbourne?","two","hockey","686","One."
"What year did Luke Doerner win gold at the World Cup?","2010","hockey","686","Sure! Here's the answer to the question:2010"
"How many medals did Luke Doerner win in 2010?","2","hockey","686","Luke Doerner won 1 gold medal and 1 silver medal in 2010."
"Where did Luke Doerner win a gold medal in 2006 Commonweath Games?","Melborne","hockey","686","Melbourne"
"How many more silver medals than bronze has Luke Doerner earned?","one","hockey","686","Luke Doerner has earned 2 more silver medals than bronze medals."
"How many years after the operation of Fatah ended did Iraq remain an ally?","5","terrorist orgnization","711","Iraq remained an ally of Fatah for 24 years (1974-1997)."
"Who was the largest country that was an opponent during the time period of Fatah – The Revolutionary Council?","USA","terrorist orgnization","711","Israel"
"How many total years was Iraq an ally of Fatah – The Revolutionary Council?","17 years","terrorist orgnization","711","Iraq was an ally of Fatah - The Revolutionary Council for 14 years (1974-1978, 1991-2002)."
"Who were the allies of the Fatah – The Revolutionary Council in two separate time periods?","Iraq","terrorist orgnization","711","Iraq, Syria, Libya"
"How long after the operation of Fatah began did Syria become an ally?","5 years","terrorist orgnization","711","Syria became an ally of Fatah in 1979, 5 years after the operation of Fatah began."
"How many more years was Libya an ally than Iraq was during the 70's?","2 years","terrorist orgnization","711","Libya was an ally of the terrorist organization Fatah - The Revolutionary Council for 6 years (1985-1991), while Iraq was an ally for 4 years (1974-1978) and then again for 11 years (1991-2002).Therefore, Libya was an ally for 2 years longer than Iraq during the 70's."
"How many years ago did Liberation Tigers of Tamil Eelam was started?","46 Years ago","terrorist orgnization","712","The Liberation Tigers of Tamil Eelam was started 47 years ago, in 1976."
"How many years ago did Liberation Tigers of Tamil Eelam was defeated?","13 Years ago (2009)","terrorist orgnization","712","The Liberation Tigers of Tamil Eelam (LTTE) was defeated in May 2009, therefore, as of the current year (2023), it has been 14 years since their defeat."
"How many years did Liberation Tigers of Tamil Eelam was active in sri lanka?","33 years","terrorist orgnization","712","The Liberation Tigers of Tamil Eelam (LTTE) was active for 33 years, from May 5, 1976, to May 18, 2009."
"How many years after the Islamic Republican Party was formed was it dissolved?","eight","political party","930","The Islamic Republican Party was dissolved 8 years after it was formed."
"How many years after the Islamic Republican Party was formed did it become part of the Grand Coalition?","one","political party","930","The Islamic Republican Party became part of the Grand Coalition in 1980, which is 1 year after it was formed in 1979."
"How many coalitions was the Islamic Republican Party a part of in 1979?","one","political party","930","2The Islamic Republican Party was part of two coalitions in 1979:1. Islamic Coalition (1979)2. Grand Coalition (1980)"
"What was the national affiliation the year the party was founded?","Islamic Coalition","political party","930","Islamic Coalition"
"How many days after the Islamic Republican Party was dissolved?","3026 days","political party","930","The Islamic Republican Party was dissolved on June 1, 1987. Therefore, the answer to the question ""How many days after the Islamic Republican Party was dissolved?"" would be ""None, the party was dissolved on June 1, 1987."""
"How many years Grand Coalition after Islamic Republican Party was founded ?","1 Year (1980)","political party","930","The Islamic Republican Party was founded on February 17, 1979, and dissolved on June 1, 1987. Therefore, the Grand Coalition formation occurred 1 year after the party was founded, in 1980.Answer: 1 year"
"How long after the Islamic Coalition was the party dissolved?","8 years","political party","930","The Islamic Republican Party was dissolved 8 years after the Islamic Coalition."
"How many years ago  Islamic Republican Party was Founded?","43 Years ago","political party","930","The Islamic Republican Party was founded 43 years ago, on February 17, 1979."
"How many years after the Islamic Republican Party was founded was Grand Coalition the national affiliation?","1","political party","930","The Islamic Republican Party was founded on February 17, 1979, and the national affiliation was changed to Grand Coalition in 1980, so the answer is 1 year."
"How many years ago did Indian National Congress was established?","136 years ago","political party","931","The Indian National Congress was established 136 years ago, on December 28, 1885."
"How many states and union territories not in government by Indian National Congress in 2022?","26 States","political party","931","As of 2022, the Indian National Congress is in government in 5 out of 31 states and union territories."
"How many members of Parliament (MPs) representing Indian National Congress in 2022?","89 (53+36)","political party","931","The Indian National Congress has 53 Members of Parliament (MPs) in the Lok Sabha and 36 MPs in the Rajya Sabha, for a total of 89 MPs, as of 2022."
"How many seats does Rajya Sabha and Lok Sabha have combined in 2022?","89","political party","931","The combined strength of Rajya Sabha and Lok Sabha in 2022 is 540 + 245 = 785."
"At the end of this year, how long ago was the Indian National Congress founded?","137 years.","political party","931","The Indian National Congress was founded 136 years ago, as of the current year (2022)."
"How many ideologies were there in 2022 in Indian National Congress?","Four","political party","931","Big tent, Social liberalism, Secularism, Civic nationalism.In 2022, the Indian National Congress had 45 million members and followed an ideology of big tent, social liberalism, secularism, and civic nationalism."
"How long after being founded as Birlik was the political party founded as Ada?","7 years","political party","932","The political party Ada was founded 19 months after Birlik was founded."
"How much time was there from when Birlik was founded and Adal was dissolved?","9 years.","political party","932","The time difference between the founding of Birlik and the dissolution of Adal is 9 years."
"How long had Adal been known as Birlik before it changed it's name in 2020?","7 years","political party","932","Adal had been known as Birlik for 9 years, from its founding on April 26, 2013, until it changed its name to Adal on November 5, 2020."
"How many years after its initial founding as Birlik was Adal dissolved?","9","political party","932","Adal was dissolved 60 days after its founding as Birlik, on April 26, 2022."
"How many years after Birlik was founded again as Adal was it dissolved?","2","political party","932","Adal was dissolved 60 days after it was founded again, on April 26, 2022."
"What was the original name of Adal when originally founded in 2013?","Birlik","political party","932","Birlik"
"How many months did it last as Adal?","17 months","political party","932","Adal lasted for 19 months as a political party."
"What name was Adal known as in 2017?","Birlik","political party","932","Adal was known as Birlik in 2017."
"Who was the Chairman of Adal before April of 2022?","Serik Sultangali","political party","932","Serik Sultangali"
"How old was the Communist Party of the Soviet Union when it had over 19 million members?","71 years","political party","933","The Communist Party of the Soviet Union had over 19 million members in early 1989, when it was 71 years old."
"How old was the Communist Party of the Soviet Union when it became affiliated with Comintern?","one year","political party","933","The Communist Party of the Soviet Union was founded on March 8, 1918, and it became affiliated with Comintern in 1919. Therefore, the party was 1 year old when it became affiliated with Comintern."
"How old was the Communist Party of the Soviet Union when it stopped being affiliated with Cominform?","38 years","political party","933","The Communist Party of the Soviet Union was 73 years old when it stopped being affiliated with Cominform in 1956."
"When was the Communist Party of the Soviet Union founded?","8 March 1918","political party","933","March 8, 1918"
"What was the International affiliation the year after the party was founded?","Comintern","political party","933","The International affiliation the year after the party was founded was Second International (1912-1914)."
"How many years more was Bloc of Communists and Non-Partisans the national affiliation than Cominform was the international affiliation?","43","political party","933","The Bloc of Communists and Non-Partisans was the national affiliation of the Communist Party of the Soviet Union from 1936 to 1990, while Cominform was the international affiliation of the party from 1947 to 1956. Therefore, the difference between the two is 11 years (1990 - 1956 = 11)."
"When did the Communist Party of the Soviet Union end?","6 November 1991","political party","933","The Communist Party of the Soviet Union ended in 1991."
"How many members of the Young Pioneers were there in 1989?","19,487,822","political party","933","The answer to the question ""How many members of the Young Pioneers were there in 1989?"" is:19,487,822 (early 1989 estimation)"
"How long after the party was founded  did Bloc of Communists and Non-Partisans become the national affiliation?","18 years","political party","933","The Bloc of Communists and Non-Partisans became the national affiliation of the Communist Party of the Soviet Union in 1936, 18 years after the party was founded."
"Who is the founder of Communist Party of the Soviet Union in 1918?","Vladimir Lenin","political party","933","Vladimir Lenin"
"How many years ago did Communist Party of the Soviet Union banned?","31 years ago (1991)","political party","933","The Communist Party of the Soviet Union was banned on November 6, 1991, which was 31 years ago as of 2022."
"How long did Comintern organization was in russia?","24 years","political party","933","The Comintern organization was in Russia from 1919 to 1943."
"How long did it take for Hurricane Gaston to form and then dissipate?","7 days","cyclone","957","Hurricane Gaston formed on August 27, 2004, and dissipated on September 3, 2004. It took 6 days for the storm to form and dissipate."
"Over the course of how many months did Hurricane Gaston function?","2","cyclone","957","Hurricane Gaston functioned over the course of 7 days (August 27 to September 3)."
"For how many days was Hurricane Gaston over the water?","3","cyclone","957","7 days"
"When was Hurricane Gaston on the land?","after August 29","cyclone","957","September 2004"
"What year did Hurricane Gaston form?","2004","cyclone","957","2004"
"What hurricane season did Hurricane Gaston form in?","2004","cyclone","957","The 2004 Atlantic hurricane season."
"How long did Hurricanes Ivan last as a storm?","23 days","cyclone","958","Hurricane Ivan lasted as a storm for 23 days, from September 2, 2004, to September 25, 2004."
"What was the relationship status of Joe Biden in 1979?","Married to Jill Jocabs","cyclone","958","The relationship status of Joe Biden in 1979 was not relevant to the context of the passage, which discusses Hurricane Ivan in 2004. Therefore, the answer is ""Not mentioned"" or ""Not applicable."""
"Who was Joe Biden married to when he was first elected to the Senate?","Unmarried","cyclone","958","Neilia Hunter"
"At what age does Joe Biden join the democratic political party?","27","cyclone","958","Joe Biden did not join the Democratic political party at any age, as he was already born into a political family and was raised in a politically active environment. Therefore, he did not have a specific age at which he joined the Democratic party."
"Which areas affected in hurricane?","Windward Islands , Trinidad and Tobago, Venezuela, Barbados, Jamaica, Hispaniola, Grand Cayman, Cuba, Yucatan Peninsula, Eastern United States, Florida, Alabama, most of the United States Gulf Coast, and Atlantic Canada","cyclone","958","The areas affected by Hurricane Ivan were:* Windward Islands (especially Grenada)* Trinidad and Tobago* Venezuela* Barbados* Jamaica* Hispaniola* Grand Cayman* Cuba* Yucatan Peninsula* Eastern United States* Florida* Alabama* Most of the United States Gulf Coast* Atlantic Canada"
"What is hurricane damage cost?","$26.1 billion","cyclone","958","$26.1 billion (2004 USD)"
"Which year hurricane started?","2004","cyclone","958","Sure! Here's the answer to your question:2004"
"How many major territories did Ivan hit in it's path?","11","cyclone","958","4Major territories affected by Hurricane Ivan:1. Windward Islands (especially Grenada)2. Trinidad and Tobago3. Venezuela4. BarbadosNote: The question asked for ""major territories"" affected, so I did not include the other affected areas in the list."
"How many people died of any cause related to Ivan?","124","cyclone","958","Hurricane Ivan caused 92 direct fatalities and 32 indirect fatalities, totaling 124 deaths."
"What level hurricane was Ivan?","In its Tropical Cyclone Report, Hurricane Ivan, 2- 26 September 2004 (NHC, 16 December 2004, Revised 6 January 2005), the NHC categorized Hurricane Ivan as a Category 3 hurricane, as measured by the Saffir-Simpson Hurricane Scale.","cyclone","958","Category 5"
"which date was formed Hurricane Ivan at peak intensity in the Yucatán Channel ?","September 2, 2004","cyclone","958","September 13, 2004"
"How strong was Hurricane Ivan?","Category 5 Hurricane (SSHWS)","cyclone","958","Hurricane Ivan was a Category 5 major hurricane, with 1-minute sustained winds of 165 mph (270 km/h) and a lowest pressure of 910 mbar (hPa); 26.87 inHg."
"How long was the second liberation army around for?","8 years","proxy war","974","The Second Liberation Army was around for approximately 8 years, from 1968 to 1976."
"How many years did the Chadian Civil War last?","14 years","proxy war","974","The Chadian Civil War lasted for 14 years, from 1965 to 1979."
"How many years had the Chadian Civil War been going when the Overthrow and death of François Tombalbaye in 1975 happened?","10 years","proxy war","974","The Chadian Civil War had been going on for 10 years when the Overthrow and death of François Tombalbaye in 1975 happened."
"What were the number of years that the Chadian Civil War had been ongoing when the Overthrow of Félix Malloum in 1979 happened?","14 years","proxy war","974","The Chadian Civil War had been ongoing for 14 years (1965-1979) when the Overthrow of Félix Malloum occurred in 1979."
"How many years did Chadian Civil War was held?","14 Years (1965–1979)","proxy war","974","The Chadian Civil War lasted for 14 years, from 1965 to 1979."
"Who was the belligerent in the Chadian Civil War in 1970?","Second Liberation Army","proxy war","974","The belligerent in the Chadian Civil War in 1970 was the Libyan Arab Jamahiriya, led by Muammar al-Gaddafi, who supported various factions, including the FROLINAT, Second Liberation Army, Third Liberation Army, and FAN."
"Who was the leader of libya in 1971 when supporting the Chadian Civil War ?","Muammar al-Gaddafi","proxy war","974","Muammar al-Gaddafi"
"How many years did the civil war in Chad last?","14","proxy war","974","The Chadian Civil War lasted for 14 years, from 1965 to 1979."
"How long before the end of the war did the third liberation army get formed?","11 years","proxy war","974","The third liberation army was formed in 1968, 11 years before the end of the war in 1979."
"How much longer was GUNT part of the  Pro-Libyan Chadian faction than Codos?","4 years","proxy war","975","GUNT was part of the Pro-Libyan Chadian faction for 7 years (1979-1986), while Codos was part of the same faction for 3 years (1983-1986). Therefore, GUNT was part of the Pro-Libyan Chadian faction for 4 years longer than Codos."
"How many years prior to the end of the war did DR Sudan end its support?","2","proxy war","975","DR Sudan ended its support for the Chadian-Libyan conflict 5 years prior to the end of the war, in 1985."
"How long after FAT was GUNT an Anti-Libyan Chadian faction?","7 years","proxy war","975","GUNT was an Anti-Libyan Chadian faction for 1 year, from 1986 to 1987."
"How long did Codos involve in belligerence in the Chadian-Libyan conflict?","3 years","proxy war","975","Codos was involved in belligerence in the Chadian-Libyan conflict from 1983 to 1986."
"Which belligerent was part of the Anti-Libyan Chadian faction the longest?","FAN","proxy war","975","The belligerent that was part of the Anti-Libyan Chadian faction the longest was:FANT (1983-1987)"
"How long did DR Sudan support the Chadian–Libyan conflict?","7 years","proxy war","975","DR Sudan supported the Chadian-Libyan conflict for 7 years, from 1978 to 1985."
"How long before the war ended did Republic of the Congo stop being a belligerent?","2","proxy war","978","The Republic of the Congo stopped being a belligerent in 1965, 4 years before the end of the war in 1969."
"How much longer was Katanga a belligerent than Kwilu and Simba rebels?","2 years","proxy war","978","Katanga was a belligerent for 3 years (1960-1963), while Kwilu and Simba rebels were belligerents for 2 years (1964-1965). So, Katanga was a belligerent for 1 year longer than Kwilu and Simba rebels."
"How long after the start of the war did the United States become a belligerent?","4 years","proxy war","978","The United States became a belligerent in the Congo Crisis in 1964."
"How many years longer was the command of  Abdul Salam Arif than Abdul Rahman Arif's?","1","proxy war","981","Abdul Salam Arif's command lasted from 1963 to 1966, while Abdul Rahman Arif's command lasted from 1966 to 1968.Therefore, Abdul Salam Arif's command was 3 years, while Abdul Rahman Arif's command was 2 years.So, Abdul Salam Arif's command was 1 year longer than Abdul Rahman Arif's."
"How many years after the beginning the war did the Soviet Union end its non-combat aid?","3","proxy war","981","The Soviet Union ended its non-combat aid to the Kurds in 1964, 4 years after the beginning of the war."
"How long before the war began did Abdul Karim Qasim become a leader?","3 years","proxy war","981","Abdul Karim Qasim became a leader in 1958, 3 years before the war began in 1961."
"Who was the longest tenured Leader or Commander of the Ba'athist Iraq?","Abdul salam Arif","proxy war","981","Abdul Rahman Arif"
"Who was the first commander of KDP after 1964?","Ali Askari","proxy war","981","Mustafa Barzani"
"Who is the commander of First Kurdish–Iraqi War in 1960?","Abdul Karim Qasim","proxy war","981","Mustafa Barzani"
